Unnamed: 0,consecutivo,Id,fecha,anio,mes,dia,dia_sem,rango_hora,mun,calle_1,calle_2,lon,lat,tipo_siniestro,condicion_usuario,tipo_usuario,ibaen_atro,sexo,rango_edad,consecuencia
12169,42020,2023-01-26-192-EHGNR-04:00 A 05:59,2023-01-26,2023,Enero,26,jueves,05:00 a 05:59,Guadalajara,Gobernador Curiel Av,Tecolote,-103.3523,20.64403,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,48-59,Ileso
12170,42021,2023-01-26-192-EHGNR-04:00 A 05:59,2023-01-26,2023,Enero,26,jueves,05:00 a 05:59,Guadalajara,Gobernador Curiel Av,Tecolote,-103.3523,20.64403,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
12171,42022,2023-01-27-187-EHGNR-02:00 A 03:59,2023-01-27,2023,Enero,27,viernes,02:00 a 02:59,Guadalajara,Mariano Otero Av,Marsella,-103.3702,20.66613,Colision Con Peaton/Atropellamiento,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,No especificado,No disponible,Ileso
12172,42023,2023-01-27-187-EHGNR-02:00 A 03:59,2023-01-27,2023,Enero,27,viernes,02:00 a 02:59,Guadalajara,Mariano Otero Av,Marsella,-103.3702,20.66613,Colision Con Peaton/Atropellamiento,Peatón,Peaton,Camioneta De Pasajeros,Mujer,No disponible,Lesionado
12173,42024,2023-01-27-27-EHGNR-00:00 A 01:59,2023-01-27,2023,Enero,27,viernes,00:00 a 00:59,Guadalajara,Independencia Calz,Volcan Irazu,-103.3148,20.72827,Colision Con Peaton/Atropellamiento,Conductor,Sin datos,Sin datos,No especificado,No disponible,Ileso
12174,42025,2023-01-27-27-EHGNR-00:00 A 01:59,2023-01-27,2023,Enero,27,viernes,00:00 a 00:59,Guadalajara,Independencia Calz,Volcan Irazu,-103.3148,20.72827,Colision Con Peaton/Atropellamiento,Peatón,Peaton,Sin datos,Hombre,0-17,Lesionado
12175,42026,2023-01-27-827-EHGNR-12:00 A 13:59,2023-01-27,2023,Enero,27,viernes,13:00 a 13:59,Guadalajara,Alcalde Av,Silvestre Revueltas,-103.3483,20.69126,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,38-47,Ileso
12176,42027,2023-01-27-827-EHGNR-12:00 A 13:59,2023-01-27,2023,Enero,27,viernes,13:00 a 13:59,Guadalajara,Alcalde Av,Silvestre Revueltas,-103.3483,20.69126,Colision Entre Dos o Mas Vehiculos,Conductor,Ciclista,Bicicleta,Mujer,No disponible,Lesionado
12177,42028,2023-01-28-1148-EHGNR-20:00 A 21:59,2023-01-28,2023,Enero,28,sábado,20:00 a 20:59,Guadalajara,Esteban Alatorre,Lagunitas,-103.2994,20.67355,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,28-37,Ileso
12178,42029,2023-01-28-1148-EHGNR-20:00 A 21:59,2023-01-28,2023,Enero,28,sábado,20:00 a 20:59,Guadalajara,Esteban Alatorre,Lagunitas,-103.2994,20.67355,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,28-37,Lesionado
12179,42031,2023-01-29-1271-EHGNR-14:00 A 15:59,2023-01-29,2023,Enero,29,domingo,14:00 a 14:59,Guadalajara,Jose Maria Vigil,Pedro Antonio Buzeta,-103.3693,20.68979,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,60+,Ileso
12180,42032,2023-01-29-1271-EHGNR-14:00 A 15:59,2023-01-29,2023,Enero,29,domingo,14:00 a 14:59,Guadalajara,Jose Maria Vigil,Pedro Antonio Buzeta,-103.3693,20.68979,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,48-59,Lesionado
12181,42035,2023-01-29-2144-EHGNR-20:00 A 21:59,2023-01-29,2023,Enero,29,domingo,21:00 a 21:59,Guadalajara,Belisario Dominguez,Fraternidad,-103.3151,20.7061,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,38-47,Ileso
12182,42036,2023-01-29-2144-EHGNR-20:00 A 21:59,2023-01-29,2023,Enero,29,domingo,21:00 a 21:59,Guadalajara,Belisario Dominguez,Fraternidad,-103.3151,20.7061,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,38-47,Lesionado
12183,42037,2023-01-29-2178-EHGNR-22:00 A 23:59,2023-01-29,2023,Enero,29,domingo,22:00 a 22:59,Guadalajara,Periferico,Arturo Tolentino,-103.2919,20.71246,Caida Del Vehiculo,Conductor,Motociclista,Motocicleta,Hombre,No disponible,Lesionado
12184,42038,2023-01-29-2178-EHGNR-22:00 A 23:59,2023-01-29,2023,Enero,29,domingo,22:00 a 22:59,Guadalajara,Periferico,Arturo Tolentino,-103.2919,20.71246,Caida Del Vehiculo,Conductor,Vehiculo Particular,Automovil,Hombre,No disponible,Ileso
12185,42039,2023-01-29-2180-EHGNR-22:00 A 23:59,2023-01-29,2023,Enero,29,domingo,22:00 a 22:59,Guadalajara,Francisco Javier Gamboa,Lerdo De Tejada,-103.3774,20.67078,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
12186,42040,2023-01-29-2180-EHGNR-22:00 A 23:59,2023-01-29,2023,Enero,29,domingo,22:00 a 22:59,Guadalajara,Francisco Javier Gamboa,Lerdo De Tejada,-103.3774,20.67078,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,38-47,Lesionado
12187,42041,2023-01-30-1377-EHGNR-16:00 A 17:59,2023-01-30,2023,Enero,30,lunes,17:00 a 17:59,Zapopan,Patria Av,Lago Superior,-103.3675,20.71338,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,38-47,Ileso
12188,42042,2023-01-30-1377-EHGNR-16:00 A 17:59,2023-01-30,2023,Enero,30,lunes,17:00 a 17:59,Zapopan,Patria Av,Lago Superior,-103.3675,20.71338,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
12189,42043,2023-01-30-477-EHGNR-06:00 A 07:59,2023-01-30,2023,Enero,30,lunes,07:00 a 07:59,Zapopan,Periferico,Santa Clara Col Santa Margarita,-103.4165,20.72666,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,28-37,Ileso
12190,42044,2023-01-30-477-EHGNR-06:00 A 07:59,2023-01-30,2023,Enero,30,lunes,07:00 a 07:59,Zapopan,Periferico,Santa Clara Col Santa Margarita,-103.4165,20.72666,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
12191,42045,2023-01-30-477-EHGNR-06:00 A 07:59,2023-01-30,2023,Enero,30,lunes,07:00 a 07:59,Zapopan,Periferico,Santa Clara Col Santa Margarita,-103.4165,20.72666,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,28-37,Ileso
12192,42046,2023-01-30-477-EHGNR-06:00 A 07:59,2023-01-30,2023,Enero,30,lunes,07:00 a 07:59,Zapopan,Periferico,Santa Clara Col Santa Margarita,-103.4165,20.72666,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,38-47,Ileso
12195,42049,2023-01-31-15-TRANSPORTE PUBLICO-10:00 A 11:59,2023-01-31,2023,Enero,31,martes,10:00 a 10:59,Guadalajara,Lerdo De Tejada,Lope De Vega,-103.3799,20.6706,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,No disponible,Ileso
12196,42050,2023-01-31-15-TRANSPORTE PUBLICO-10:00 A 11:59,2023-01-31,2023,Enero,31,martes,10:00 a 10:59,Guadalajara,Lerdo De Tejada,Lope De Vega,-103.3799,20.6706,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Mujer,18-27,Lesionado
12197,42051,2023-01-31-15-TRANSPORTE PUBLICO-10:00 A 11:59,2023-01-31,2023,Enero,31,martes,10:00 a 10:59,Guadalajara,Lerdo De Tejada,Lope De Vega,-103.3799,20.6706,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,No disponible,Ileso
12201,42055,2023-02-02-115-EHGNR-02:00 A 03:59,2023-02-02,2023,Febrero,2,jueves,02:00 a 02:59,Zapopan,Guadalajara Av Col Jardines Nuevo Mexico,Jalisco Tesistan,-103.4786,20.78218,Colision Con Vehiculo Estacionado,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,No especificado,No disponible,Ileso
12202,42056,2023-02-02-115-EHGNR-02:00 A 03:59,2023-02-02,2023,Febrero,2,jueves,02:00 a 02:59,Zapopan,Guadalajara Av Col Jardines Nuevo Mexico,Jalisco Tesistan,-103.4786,20.78218,Colision Con Vehiculo Estacionado,Conductor,Motociclista,Motocicleta,Hombre,28-37,Lesionado
12203,42057,2023-02-02-1228-EHGNR-16:00 A 17:59,2023-02-02,2023,Febrero,2,jueves,17:00 a 17:59,Zapopan,San Jorge Col Seattle,Silvia Col Seattle,-103.3746,20.71716,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Mujer,38-47,Ileso
12204,42058,2023-02-02-1228-EHGNR-16:00 A 17:59,2023-02-02,2023,Febrero,2,jueves,17:00 a 17:59,Zapopan,San Jorge Col Seattle,Silvia Col Seattle,-103.3746,20.71716,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
12205,42059,2023-02-02-1403-EHGNR-18:00 A 19:59,2023-02-02,2023,Febrero,2,jueves,19:00 a 19:59,Zapopan,Federalismo Calz,Patria Av,-103.3545,20.71544,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Ileso
12206,42060,2023-02-02-1403-EHGNR-18:00 A 19:59,2023-02-02,2023,Febrero,2,jueves,19:00 a 19:59,Zapopan,Federalismo Calz,Patria Av,-103.3545,20.71544,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
12207,42061,2023-02-02-1640-EHGNR-20:00 A 21:59,2023-02-02,2023,Febrero,2,jueves,21:00 a 21:59,Guadalajara,Bermudas,Islas Filipinas,-103.3792,20.64122,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
12208,42062,2023-02-02-1640-EHGNR-20:00 A 21:59,2023-02-02,2023,Febrero,2,jueves,21:00 a 21:59,Guadalajara,Bermudas,Islas Filipinas,-103.3792,20.64122,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Mujer,48-59,Lesionado
12209,42063,2023-02-02-1833-EHGNR-22:00 A 23:59,2023-02-02,2023,Febrero,2,jueves,22:00 a 22:59,Guadalajara,Revolucion Calz,Irineo Paz,-103.3188,20.65639,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,38-47,Ileso
12210,42064,2023-02-02-1833-EHGNR-22:00 A 23:59,2023-02-02,2023,Febrero,2,jueves,22:00 a 22:59,Guadalajara,Revolucion Calz,Irineo Paz,-103.3188,20.65639,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
12211,42068,2023-02-02-577-EHGNR-10:00 A 11:59,2023-02-02,2023,Febrero,2,jueves,11:00 a 11:59,Guadalajara,Pino Col Del Fresni,Zarzamora Col Del Fresno,-103.3799,20.65989,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Lesionado
12212,42069,2023-02-02-577-EHGNR-10:00 A 11:59,2023-02-02,2023,Febrero,2,jueves,11:00 a 11:59,Guadalajara,Pino Col Del Fresni,Zarzamora Col Del Fresno,-103.3799,20.65989,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Mujer,28-37,Ileso
12213,42070,2023-02-02-577-EHGNR-10:00 A 11:59,2023-02-02,2023,Febrero,2,jueves,11:00 a 11:59,Guadalajara,Pino Col Del Fresni,Zarzamora Col Del Fresno,-103.3799,20.65989,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Mujer,48-59,Ileso
12214,42071,2023-02-03-1-TRANSPORTE PUBLICO-10:00 A 11:59,2023-02-03,2023,Febrero,3,viernes,11:00 a 11:59,Guadalajara,Olimpica Calz,5 De Febrero,-103.3267,20.65279,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Publico De Pasajeros,Transporte Publico,No especificado,No disponible,Ileso
12215,42072,2023-02-03-1-TRANSPORTE PUBLICO-10:00 A 11:59,2023-02-03,2023,Febrero,3,viernes,11:00 a 11:59,Guadalajara,Olimpica Calz,5 De Febrero,-103.3267,20.65279,Colision Entre Dos o Mas Vehiculos,Conductor,Ciclista,Bicicleta,Hombre,18-27,Fallecido
12216,42073,2023-02-03-324-EHGNR-06:00 A 07:59,2023-02-03,2023,Febrero,3,viernes,07:00 a 07:59,Guadalajara,Jose Maria Chavez,Soto Y Gama,-103.3288,20.72058,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Taxi,Hombre,60+,Ileso
12217,42074,2023-02-03-324-EHGNR-06:00 A 07:59,2023-02-03,2023,Febrero,3,viernes,07:00 a 07:59,Guadalajara,Jose Maria Chavez,Soto Y Gama,-103.3288,20.72058,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
12218,42075,2023-02-03-433-EHGNR-08:00 A 09:59,2023-02-03,2023,Febrero,3,viernes,09:00 a 09:59,Zapopan,Carretera A Saltillo,Federalismo Calz,-103.3464,20.74416,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,No especificado,No disponible,Ileso
12219,42076,2023-02-03-433-EHGNR-08:00 A 09:59,2023-02-03,2023,Febrero,3,viernes,09:00 a 09:59,Zapopan,Carretera A Saltillo,Federalismo Calz,-103.3464,20.74416,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
12220,42077,2023-02-04-1718-EHGNR-20:00 A 21:59,2023-02-04,2023,Febrero,4,sábado,20:00 a 20:59,Guadalajara,Periferico,Cerro Azul Col Rancho Nuevo,-103.3275,20.72202,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,48-59,Ileso
12221,42078,2023-02-04-1718-EHGNR-20:00 A 21:59,2023-02-04,2023,Febrero,4,sábado,20:00 a 20:59,Guadalajara,Periferico,Cerro Azul Col Rancho Nuevo,-103.3275,20.72202,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Mujer,18-27,Lesionado
12222,42079,2023-02-04-315-EHGNR-00:00 A 01:59,2023-02-04,2023,Febrero,4,sábado,01:00 a 01:59,Guadalajara,Lopez Mateos Av,Colomos,-103.3742,20.69439,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,48-59,Ileso
12223,42080,2023-02-04-315-EHGNR-00:00 A 01:59,2023-02-04,2023,Febrero,4,sábado,01:00 a 01:59,Guadalajara,Lopez Mateos Av,Colomos,-103.3742,20.69439,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
12224,42083,2023-02-04-676-EHGNR-08:00 A 09:59,2023-02-04,2023,Febrero,4,sábado,09:00 a 09:59,Guadalajara,Circunvalacion Av,Monte Alban,-103.3261,20.69527,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,60+,Ileso
12225,42084,2023-02-04-676-EHGNR-08:00 A 09:59,2023-02-04,2023,Febrero,4,sábado,09:00 a 09:59,Guadalajara,Circunvalacion Av,Monte Alban,-103.3261,20.69527,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
12226,42085,2023-02-05-231-EHGNR-00:00 A 01:59,2023-02-05,2023,Febrero,5,domingo,01:00 a 01:59,Guadalajara,Periferico,Del Obrero Calz,-103.2821,20.70343,Otro,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Lesionado
12227,42086,2023-02-05-231-EHGNR-00:00 A 01:59,2023-02-05,2023,Febrero,5,domingo,01:00 a 01:59,Guadalajara,Periferico,Del Obrero Calz,-103.2821,20.70343,Otro,Pasajero,Vehiculo Particular,Automovil,Hombre,18-27,Fallecido
12228,42087,2023-02-05-247-EHGNR-02:00 A 03:59,2023-02-05,2023,Febrero,5,domingo,02:00 a 02:59,Zapopan,Carretera A Tesistan,De La Arboleda Av Tesistan,-103.467,20.78446,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Lesionado
12229,42088,2023-02-05-247-EHGNR-02:00 A 03:59,2023-02-05,2023,Febrero,5,domingo,02:00 a 02:59,Zapopan,Carretera A Tesistan,De La Arboleda Av Tesistan,-103.467,20.78446,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Lesionado
12230,42090,2023-02-06-221-EHGNR-00:00 A 01:59,2023-02-06,2023,Febrero,6,lunes,01:00 a 01:59,Guadalajara,Comercio Exterior,Washington,-103.3473,20.65522,Colision Con Objeto Fijo,Conductor,Vehiculo Particular,Automovil,Hombre,28-37,Lesionado
12231,42091,2023-02-07-117-SISCAV2-14:00 A 15:59,2023-02-07,2023,Febrero,7,martes,15:00 a 15:59,Guadalajara,Hacienda Jazmin,Joaquin Amaro,-103.2943,20.68976,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,18-27,Lesionado
12232,42092,2023-02-07-117-SISCAV2-14:00 A 15:59,2023-02-07,2023,Febrero,7,martes,15:00 a 15:59,Guadalajara,Hacienda Jazmin,Joaquin Amaro,-103.2943,20.68976,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Ileso
12233,42095,2023-02-07-2-TRANSPORTE PUBLICO-12:00 A 13:59,2023-02-07,2023,Febrero,7,martes,13:00 a 13:59,Guadalajara,Lopez Mateos Av,Mexico Av,-103.384,20.67956,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,38-47,Ileso
12234,42096,2023-02-07-2-TRANSPORTE PUBLICO-12:00 A 13:59,2023-02-07,2023,Febrero,7,martes,13:00 a 13:59,Guadalajara,Lopez Mateos Av,Mexico Av,-103.384,20.67956,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Mujer,No disponible,Lesionado
12237,42101,2023-02-08-122-EHGNR-22:00 A 23:59,2023-02-08,2023,Febrero,8,miércoles,22:00 a 22:59,Zapopan,Tesistan Av,Arco Magencio,-103.4127,20.73893,Colision Con Peaton/Atropellamiento,Conductor,Sin datos,Sin datos,No especificado,No disponible,Ileso
12238,42102,2023-02-08-122-EHGNR-22:00 A 23:59,2023-02-08,2023,Febrero,8,miércoles,22:00 a 22:59,Zapopan,Tesistan Av,Arco Magencio,-103.4127,20.73893,Colision Con Peaton/Atropellamiento,Peatón,Peaton,Sin datos,Hombre,18-27,Lesionado
12239,42103,2023-02-08-142-EHGNR-02:00 A 03:59,2023-02-08,2023,Febrero,8,miércoles,02:00 a 02:59,Zapopan,Guadalupe Av,Colonos Unidos,-103.4604,20.64459,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,38-47,Fallecido
12240,42104,2023-02-08-142-EHGNR-02:00 A 03:59,2023-02-08,2023,Febrero,8,miércoles,02:00 a 02:59,Zapopan,Guadalupe Av,Colonos Unidos,-103.4604,20.64459,Colision Entre Dos o Mas Vehiculos,Conductor,Sin datos,Sin datos,No especificado,No disponible,Ileso
12241,42105,2023-02-08-298-EHGNR-06:00 A 07:59,2023-02-08,2023,Febrero,8,miércoles,06:00 a 06:59,Zapopan,Moctezuma Av,Patria Av,-103.4225,20.65009,Colision Con Peaton/Atropellamiento,Conductor,Motociclista,Motocicleta,Hombre,28-37,Ileso
12242,42106,2023-02-08-298-EHGNR-06:00 A 07:59,2023-02-08,2023,Febrero,8,miércoles,06:00 a 06:59,Zapopan,Moctezuma Av,Patria Av,-103.4225,20.65009,Colision Con Peaton/Atropellamiento,Peatón,Peaton,Motocicleta,Mujer,No disponible,Lesionado
12244,42110,2023-02-09-100-EHGNR-00:00 A 01:59,2023-02-09,2023,Febrero,9,jueves,01:00 a 01:59,Guadalajara,Independencia Calz,Juan Manuel,-103.3396,20.67933,Caida Del Vehiculo,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
12245,42111,2023-02-09-1340-EHGNR-18:00 A 19:59,2023-02-09,2023,Febrero,9,jueves,19:00 a 19:59,Guadalajara,Jardines De Babilonia,Javier Mina,-103.2836,20.66182,Colision Con Peaton/Atropellamiento,Conductor,Motociclista,Motocicleta,Hombre,18-27,Ileso
12246,42112,2023-02-09-1340-EHGNR-18:00 A 19:59,2023-02-09,2023,Febrero,9,jueves,19:00 a 19:59,Guadalajara,Jardines De Babilonia,Javier Mina,-103.2836,20.66182,Colision Con Peaton/Atropellamiento,Peatón,Peaton,Motocicleta,Hombre,60+,Fallecido
12247,42114,2023-02-09-1686-EHGNR-22:00 A 23:59,2023-02-09,2023,Febrero,9,jueves,22:00 a 22:59,Zapopan,Periferico,5 De Mayo Ocotan,-103.4405,20.71008,Colision Con Objeto Fijo,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,18-27,Lesionado
12248,42115,2023-02-09-1686-EHGNR-22:00 A 23:59,2023-02-09,2023,Febrero,9,jueves,22:00 a 22:59,Zapopan,Periferico,5 De Mayo Ocotan,-103.4405,20.71008,Colision Con Objeto Fijo,Pasajero,Transporte de Carga,Camioneta De Carga,Mujer,18-27,Ileso
12249,42119,2023-02-10-3-TRANSPORTE PUBLICO-12:00 A 13:59,2023-02-10,2023,Febrero,10,viernes,12:00 a 12:59,Zapopan,Carretera A Morelia,Emilio Portes Gil,-103.432,20.60694,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,28-37,Ileso
12250,42120,2023-02-10-3-TRANSPORTE PUBLICO-12:00 A 13:59,2023-02-10,2023,Febrero,10,viernes,12:00 a 12:59,Zapopan,Carretera A Morelia,Emilio Portes Gil,-103.432,20.60694,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,38-47,Lesionado
12251,42121,2023-02-10-3-TRANSPORTE PUBLICO-12:00 A 13:59,2023-02-10,2023,Febrero,10,viernes,12:00 a 12:59,Zapopan,Carretera A Morelia,Emilio Portes Gil,-103.432,20.60694,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte de Carga,Camioneta De Carga,Hombre,38-47,Lesionado
12252,42122,2023-02-10-3-TRANSPORTE PUBLICO-12:00 A 13:59,2023-02-10,2023,Febrero,10,viernes,12:00 a 12:59,Zapopan,Carretera A Morelia,Emilio Portes Gil,-103.432,20.60694,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte de Carga,Camioneta De Carga,Hombre,38-47,Lesionado
12253,42123,2023-02-10-3-TRANSPORTE PUBLICO-12:00 A 13:59,2023-02-10,2023,Febrero,10,viernes,12:00 a 12:59,Zapopan,Carretera A Morelia,Emilio Portes Gil,-103.432,20.60694,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte de Carga,Camioneta De Carga,Mujer,28-37,Lesionado
12256,42126,2023-02-10-409-EHGNR-08:00 A 09:59,2023-02-10,2023,Febrero,10,viernes,08:00 a 08:59,Guadalajara,Corona Av,Juarez Av,-103.3465,20.67525,Colision Con Peaton/Atropellamiento,Conductor,Motociclista,Motocicleta,Hombre,28-37,Ileso
12257,42127,2023-02-10-409-EHGNR-08:00 A 09:59,2023-02-10,2023,Febrero,10,viernes,08:00 a 08:59,Guadalajara,Corona Av,Juarez Av,-103.3465,20.67525,Colision Con Peaton/Atropellamiento,Peatón,Peaton,Motocicleta,Mujer,48-59,Lesionado
12258,42128,2023-02-10-409-EHGNR-08:00 A 09:59,2023-02-10,2023,Febrero,10,viernes,08:00 a 08:59,Guadalajara,Corona Av,Juarez Av,-103.3465,20.67525,Colision Con Peaton/Atropellamiento,Conductor,Vehiculo Particular,Taxi,Hombre,18-27,Ileso
12259,42130,2023-02-11-2017-EHGNR-22:00 A 23:59,2023-02-11,2023,Febrero,11,sábado,23:00 a 23:59,Guadalajara,Enrique Diaz De Leon,Hospital,-103.3591,20.68537,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Lesionado
12260,42131,2023-02-11-2017-EHGNR-22:00 A 23:59,2023-02-11,2023,Febrero,11,sábado,23:00 a 23:59,Guadalajara,Enrique Diaz De Leon,Hospital,-103.3591,20.68537,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,38-47,Lesionado
12261,42132,2023-02-11-260-EHGNR-02:00 A 03:59,2023-02-11,2023,Febrero,11,sábado,02:00 a 02:59,Guadalajara,Periferico,Jose Maria Chavez,-103.3289,20.72254,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,38-47,Ileso
12262,42133,2023-02-11-260-EHGNR-02:00 A 03:59,2023-02-11,2023,Febrero,11,sábado,02:00 a 02:59,Guadalajara,Periferico,Jose Maria Chavez,-103.3289,20.72254,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,No especificado,No disponible,Lesionado
12263,42134,2023-02-11-5-TRANSPORTE PUBLICO-14:00 A 15:59,2023-02-11,2023,Febrero,11,sábado,15:00 a 15:59,Guadalajara,Periferico,Artesanos Av,-103.297,20.71259,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,48-59,Ileso
